Customer ID,Recency,Tenure,Frequency,TotalSpent,TotalQuantity,AvgUnitPrice,Country,AvgOrderValue,AvgQuantity,CLV_3M,CLV_6M
14092,9,562,18,5229.8,2544,3.2354873646209388,United Kingdom,290.5444444444445,141.33333333333334,668.16,1999.65
14094,278,278,1,335.22,177,2.6795744680851064,United Kingdom,335.22,177.0,0.0,0.0
14095,561,561,1,2.95,1,2.95,United Kingdom,2.95,1.0,0.0,0.0
14097,320,484,2,422.85999999999996,352,2.175,United Kingdom,211.42999999999998,176.0,0.0,0.0
14099,9,568,15,4386.81,2922,2.4852009456264774,United Kingdom,292.454,194.8,584.65,1378.9
14101,36,460,11,8144.53,9450,1.561125,United Kingdom,740.4118181818181,859.0909090909091,1817.4,1817.4
14104,4,399,4,666.63,507,2.455957446808511,United Kingdom,166.6575,126.75,104.95,104.95
14105,78,560,5,5988.83,3534,2.781469534050179,United Kingdom,1197.766,706.8,0.0,0.0
14106,576,576,1,214.79999999999998,24,8.95,United Kingdom,214.79999999999998,24.0,0.0,0.0
14107,15,569,9,4010.91,2976,2.7196059113300493,United Kingdom,445.65666666666664,330.6666666666667,625.1,866.39
14108,570,577,2,447.05,279,2.288888888888889,United Kingdom,223.525,139.5,291.33,597.91
14110,10,577,24,9386.04,4326,2.804808917197452,United Kingdom,391.08500000000004,180.25,2084.37,3601.91
14111,80,80,1,94.2,148,2.15,United Kingdom,94.2,148.0,201.29999999999998,598.65
14112,42,493,9,4071.94,2560,2.417679324894515,United Kingdom,452.4377777777778,284.44444444444446,748.32,1762.65
14113,193,570,13,5685.6900000000005,2796,2.7791111111111113,United Kingdom,437.3607692307693,215.07692307692307,492.88000000000005,1406.92
14114,112,445,7,1364.09,650,3.7590540540540545,United Kingdom,194.86999999999998,92.85714285714286,0.0,0.0
14115,340,505,2,622.6700000000001,509,2.1922727272727274,United Kingdom,311.33500000000004,254.5,0.0,0.0
14118,267,267,1,458.45,97,5.22,United Kingdom,458.45,97.0,0.0,0.0
14119,214,557,2,183.37,177,3.2954545454545454,United Kingdom,91.685,88.5,0.0,0.0
14122,245,576,3,362.42,114,4.86,United Kingdom,120.80666666666667,38.0,0.0,0.0
14123,572,572,1,436.18,234,3.2745833333333336,United Kingdom,436.18,234.0,0.0,0.0
14126,283,283,1,466.33000000000004,379,2.1525000000000003,United Kingdom,466.33000000000004,379.0,0.0,706.1300000000001
14127,95,264,5,1642.6000000000001,704,4.172549019607843,United Kingdom,328.52000000000004,140.8,257.48,257.48
14128,94,390,2,592.25,519,1.7590243902439024,United Kingdom,296.125,259.5,0.0,331.96
14129,99,418,5,1826.3799999999999,986,2.246986301369863,United Kingdom,365.27599999999995,197.2,367.33,764.96
14130,158,567,4,1882.67,1239,2.267276785714286,United Kingdom,470.6675,309.75,0.0,0.0
14131,487,487,1,187.87,118,2.105192307692308,United Kingdom,187.87,118.0,0.0,0.0
14132,1,22,2,607.92,578,1.4966666666666666,United Kingdom,303.96,289.0,1292.28,2978.11
14133,154,572,2,623.5,202,8.733333333333333,United Kingdom,311.75,101.0,287.64,287.64
14134,221,568,15,11123.35,5814,3.354111111111111,United Kingdom,741.5566666666667,387.6,0.0,0.0
14135,25,576,18,7395.07,8252,2.0312796208530806,United Kingdom,410.8372222222222,458.44444444444446,1072.86,2248.85
14136,239,570,5,1570.81,1148,2.8432075471698113,United Kingdom,314.162,229.6,0.0,0.0
14137,534,534,1,332.7,462,0.8772727272727273,United Kingdom,332.7,462.0,0.0,0.0
14139,329,381,3,670.98,539,2.286046511627907,United Kingdom,223.66,179.66666666666666,0.0,415.82
14142,212,485,2,983.15,831,2.1903030303030304,United Kingdom,491.575,415.5,0.0,0.0
14144,325,325,1,30.599999999999998,12,2.55,United Kingdom,30.599999999999998,12.0,0.0,0.0
14145,56,449,4,4986.45,1127,4.716666666666667,United Kingdom,1246.6125,281.75,1722.6,2613.6
14146,93,534,9,7163.03,4154,3.1608681672025725,United Kingdom,795.8922222222222,461.55555555555554,1062.11,2287.27
14147,124,479,8,2289.6,927,3.1066666666666665,United Kingdom,286.2,115.875,300.6,300.6
14148,72,253,2,466.29,223,3.1541176470588237,United Kingdom,233.145,111.5,0.0,0.0
14149,59,59,1,446.62,218,2.9699999999999998,United Kingdom,446.62,218.0,0.0,0.0
14150,198,198,1,306.18,262,1.3991666666666667,United Kingdom,306.18,262.0,0.0,352.46000000000004
14151,512,555,2,679.45,405,2.928181818181818,United Kingdom,339.725,202.5,0.0,0.0
14152,73,498,6,1690.56,1502,1.5287610619469028,United Kingdom,281.76,250.33333333333334,306.78000000000003,306.78000000000003
14153,322,322,1,233.4,312,0.9076470588235294,United Kingdom,233.4,312.0,0.0,0.0
14154,78,534,8,6460.7,3222,3.868253424657534,United Kingdom,807.5875,402.75,0.0,0.0
14155,105,105,1,118.75,25,5.45,United Kingdom,118.75,25.0,0.0,0.0
14156,2,577,126,250231.76,134735,6.36876424715057,EIRE,1985.9663492063494,1069.3253968253969,51060.4,63714.61
14157,124,485,4,847.07,455,2.3763750000000003,United Kingdom,211.7675,113.75,0.0,155.71
14159,8,575,13,4672.3,3419,1.69817738791423,United Kingdom,359.40769230769234,263.0,1720.37,3265.71
14160,449,537,7,8421.47,4661,2.5198130841121498,United Kingdom,1203.0671428571427,665.8571428571429,0.0,0.0
14161,54,565,7,3318.88,1623,2.774483870967742,United Kingdom,474.1257142857143,231.85714285714286,0.0,0.0
14162,12,131,2,289.36,142,3.8892,United Kingdom,144.68,71.0,0.0,0.0
14163,38,301,3,898.5,338,4.024193548387097,United Kingdom,299.5,112.66666666666667,1696.12,1696.12
14165,114,114,1,122.53999999999999,54,3.2376,United Kingdom,122.53999999999999,54.0,0.0,0.0
14166,344,465,2,256.85,84,3.2867924528301886,United Kingdom,128.425,42.0,0.0,0.0
14167,4,520,7,1123.75,306,4.02,United Kingdom,160.53571428571428,43.714285714285715,0.0,172.74
14168,259,403,2,370.45,147,3.0233333333333334,United Kingdom,185.225,73.5,0.0,0.0
14169,269,283,2,624.4300000000001,208,3.8905970149253735,United Kingdom,312.21500000000003,104.0,0.0,0.0
14170,214,234,3,597.33,290,2.336969696969697,United Kingdom,199.11,96.66666666666667,0.0,0.0
14171,569,569,1,135.0,44,3.2566666666666664,United Kingdom,135.0,44.0,363.79,363.79
14172,444,481,3,402.72,88,5.396111111111111,United Kingdom,134.24,29.333333333333332,0.0,0.0
14173,58,569,3,249.2,84,5.1066666666666665,United Kingdom,83.06666666666666,28.0,0.0,336.8
14175,10,466,7,5662.57,2120,4.487676348547717,United Kingdom,808.9385714285714,302.85714285714283,0.0,2016.31
14176,136,220,5,916.01,326,3.62804347826087,United Kingdom,183.202,65.2,0.0,0.0
14177,18,490,10,1788.01,882,3.9813297872340425,United Kingdom,178.801,88.2,441.33,441.33
14178,21,21,1,197.37,161,2.056896551724138,United Kingdom,197.37,161.0,295.99,1423.56
14180,7,387,25,5172.9,701,10.630843373493976,United Kingdom,206.916,28.04,656.75,1146.35
14181,249,401,2,310.55,122,2.6546296296296297,United Kingdom,155.275,61.0,0.0,0.0
14182,282,435,4,678.77,174,4.9318,United Kingdom,169.6925,43.5,0.0,0.0
14183,250,320,2,286.29,61,5.392,United Kingdom,143.145,30.5,0.0,0.0
14185,170,170,1,197.65,6,59.73333333333333,United Kingdom,197.65,6.0,0.0,0.0
14186,266,483,5,1550.63,1550,1.4717307692307693,United Kingdom,310.12600000000003,310.0,0.0,0.0
14187,312,312,1,123.5,50,4.8,United Kingdom,123.5,50.0,0.0,0.0
14188,53,149,2,760.9,413,2.106086956521739,United Kingdom,380.45,206.5,957.0600000000001,1293.46
14189,39,227,9,3316.38,2578,2.703411764705882,United Kingdom,368.4866666666667,286.44444444444446,1111.85,2498.01
14190,505,505,1,79.9,2,39.95,United Kingdom,79.9,2.0,0.0,0.0
14191,1,567,6,1238.5,665,2.9108771929824564,United Kingdom,206.41666666666666,110.83333333333333,1419.69,3579.16
14192,227,227,1,293.74,218,1.6742857142857144,United Kingdom,293.74,218.0,0.0,0.0
14193,108,235,2,779.34,458,2.653111111111111,United Kingdom,389.67,229.0,0.0,430.85
14194,11,541,24,11290.23,6164,3.1668634064080945,United Kingdom,470.42625,256.8333333333333,3006.8,7380.36
14195,40,473,6,2615.6,2144,3.4625,United Kingdom,435.93333333333334,357.3333333333333,0.0,0.0
14197,249,249,1,390.05,143,4.675,United Kingdom,390.05,143.0,0.0,0.0
14198,78,542,6,1051.63,437,5.30328125,United Kingdom,175.27166666666668,72.83333333333333,345.5,518.1
14199,57,369,4,1091.7,254,4.938888888888889,United Kingdom,272.925,63.5,0.0,0.0
14200,456,456,1,379.2,140,3.9642857142857144,United Kingdom,379.2,140.0,0.0,0.0
14201,25,427,7,857.2,518,2.6868421052631577,United Kingdom,122.45714285714287,74.0,216.04,336.34
14202,220,463,3,847.76,166,8.454482758620689,United Kingdom,282.58666666666664,55.333333333333336,0.0,0.0
14203,236,236,1,339.34,80,5.39625,United Kingdom,339.34,80.0,0.0,0.0
14204,261,576,3,901.9300000000001,410,2.7599468085106382,United Kingdom,300.6433333333334,136.66666666666666,0.0,161.03
14205,103,481,8,2170.4,1264,3.733008849557522,United Kingdom,271.3,158.0,0.0,243.8
14206,78,241,3,1185.01,930,2.2621126760563377,United Kingdom,395.00333333333333,310.0,0.0,0.0
14207,526,526,1,157.8,36,4.45,United Kingdom,157.8,36.0,0.0,0.0
14208,390,390,1,415.31,415,2.3848,United Kingdom,415.31,415.0,151.74,151.74
14209,52,525,12,4002.9900000000002,1383,5.183451776649746,United Kingdom,333.58250000000004,115.25,793.1800000000001,990.28
14210,36,541,15,5555.33,2485,3.5392332268370605,United Kingdom,370.3553333333333,165.66666666666666,306.19,306.19
14211,46,569,14,3071.08,1830,2.8217045454545455,United Kingdom,219.36285714285714,130.71428571428572,429.20000000000005,1331.21
14212,284,284,1,1119.6599999999999,894,1.7725,United Kingdom,1119.6599999999999,894.0,1070.48,1070.48
14213,243,243,1,1192.2,244,4.89,United Kingdom,1192.2,244.0,0.0,0.0
14214,9,116,2,822.21,618,2.421111111111111,United Kingdom,411.105,309.0,76.95,182.17000000000002
14215,25,570,7,2724.88,1516,3.2393150684931507,United Kingdom,389.2685714285714,216.57142857142858,245.64,691.45
14216,253,253,1,310.74,118,4.773333333333333,United Kingdom,310.74,118.0,0.0,1839.3
14217,23,366,14,2401.16,880,5.968931297709923,United Kingdom,171.51142857142855,62.857142857142854,480.42,1015.73
14219,248,332,2,543.89,285,4.201944444444445,United Kingdom,271.945,142.5,0.0,89.94
14220,86,408,4,1515.0,468,3.896578947368421,United Kingdom,378.75,117.0,0.0,0.0
14221,29,451,12,4738.52,2465,3.4480851063829787,United Kingdom,394.8766666666667,205.41666666666666,1435.06,1778.97
14222,16,16,1,683.17,607,1.706829268292683,United Kingdom,683.17,607.0,0.0,0.0
14223,103,103,1,304.9,130,4.772222222222222,United Kingdom,304.9,130.0,686.23,686.23
14224,54,383,7,1343.1,579,3.969452736318408,United Kingdom,191.87142857142857,82.71428571428571,554.8,554.8
14225,273,535,4,2037.02,1168,2.8849425287356323,United Kingdom,509.255,292.0,0.0,0.0
14226,49,280,3,2479.74,1505,2.282876712328767,United Kingdom,826.5799999999999,501.6666666666667,185.77,522.7900000000001
14227,35,508,12,5417.27,3507,2.614077380952381,United Kingdom,451.4391666666667,292.25,632.38,951.44
14228,276,385,3,745.5,260,4.74921052631579,United Kingdom,248.5,86.66666666666667,0.0,0.0
14229,130,310,6,1808.97,627,4.059655172413793,United Kingdom,301.495,104.5,0.0,785.0699999999999
14230,274,387,3,979.8000000000001,246,5.499393939393939,United Kingdom,326.6,82.0,0.0,0.0
14231,22,289,4,1235.6200000000001,610,3.223333333333333,United Kingdom,308.90500000000003,152.5,0.0,0.0
14232,25,103,2,1003.97,809,2.1572131147540983,United Kingdom,501.985,404.5,569.36,1044.1
14233,50,483,6,2400.65,991,3.3610344827586207,United Kingdom,400.10833333333335,165.16666666666666,0.0,503.62
14235,65,458,6,2837.68,1911,2.0581034482758622,United Kingdom,472.94666666666666,318.5,1880.31,1880.31
14236,211,344,4,1443.08,540,3.451578947368421,United Kingdom,360.77,135.0,301.56,301.56
14237,212,429,2,632.14,276,5.145142857142857,United Kingdom,316.07,138.0,0.0,0.0
14238,165,573,3,434.23,189,3.303076923076923,United Kingdom,144.74333333333334,63.0,0.0,0.0
14239,39,573,16,3177.36,1330,3.83169696969697,United Kingdom,198.585,83.125,924.35,1085.81
14240,64,262,2,584.0,316,3.282758620689655,United Kingdom,292.0,158.0,0.0,663.49
14241,22,535,2,333.70000000000005,242,1.8375000000000001,United Kingdom,166.85000000000002,121.0,0.0,0.0
14242,73,164,2,280.55,123,3.720625,United Kingdom,140.275,61.5,0.0,0.0
14243,15,315,13,6618.4400000000005,3222,3.783780487804878,United Kingdom,509.1107692307693,247.84615384615384,529.79,812.61
14244,499,499,1,366.41999999999996,814,1.2475,United Kingdom,366.41999999999996,814.0,0.0,0.0
14245,58,102,2,1693.45,976,3.1289814814814814,United Kingdom,846.725,488.0,0.0,0.0
14246,84,84,1,449.64,216,2.814166666666667,United Kingdom,449.64,216.0,1024.42,1024.42
14247,117,390,5,772.66,382,3.895555555555555,United Kingdom,154.53199999999998,76.4,0.0,0.0
14248,157,354,3,1032.95,692,2.538085106382979,United Kingdom,344.31666666666666,230.66666666666666,0.0,0.0
14249,249,518,12,5625.461,2487,4.007426116838488,United Kingdom,468.7884166666667,207.25,0.0,0.0
14252,220,220,1,350.99,111,12.633,United Kingdom,350.99,111.0,0.0,0.0
14253,332,462,2,363.40000000000003,88,5.895833333333333,United Kingdom,181.70000000000002,44.0,0.0,0.0
14254,271,271,1,601.03,263,2.477826086956522,United Kingdom,601.03,263.0,0.0,0.0
14255,385,385,1,1000.63,1,1000.63,United Kingdom,1000.63,1.0,0.0,0.0
14256,99,533,5,2473.9900000000002,1171,4.04544776119403,United Kingdom,494.79800000000006,234.2,0.0,0.0
14257,23,487,6,3885.32,2253,2.3412105263157894,United Kingdom,647.5533333333334,375.5,1695.25,2069.13
14258,38,574,22,26989.18,15026,3.9799609375,United Kingdom,1226.780909090909,683.0,3690.56,5062.16
14260,310,387,3,824.28,544,3.0609803921568624,United Kingdom,274.76,181.33333333333334,0.0,0.0
14262,79,79,1,240.0,196,2.12375,United Kingdom,240.0,196.0,1139.3,2378.23
14263,262,262,1,322.93,171,2.35875,United Kingdom,322.93,171.0,0.0,0.0
14264,84,450,5,1299.09,501,5.535522388059701,United Kingdom,259.818,100.2,218.27,218.27
14265,303,451,2,843.17,385,4.071666666666666,Unspecified,421.585,192.5,530.18,530.18
14266,267,267,1,40.56,24,1.69,United Kingdom,40.56,24.0,0.0,0.0
14267,1,99,3,1516.24,530,4.3910909090909085,United Kingdom,505.41333333333336,176.66666666666666,0.0,0.0
14268,309,309,1,354.85,147,3.4342105263157894,United Kingdom,354.85,147.0,0.0,0.0
14269,278,278,1,295.73,123,4.935625,United Kingdom,295.73,123.0,0.0,0.0
14270,170,170,1,492.65000000000003,197,4.570689655172414,United Kingdom,492.65000000000003,197.0,0.0,0.0
14271,64,248,2,219.13,149,2.4843589743589742,United Kingdom,109.565,74.5,0.0,0.0
14272,93,421,3,614.94,585,2.6999999999999997,United Kingdom,204.98000000000002,195.0,305.87,305.87
14273,56,81,2,218.7,109,2.0524999999999998,United Kingdom,109.35,54.5,231.35,341.27
14274,525,525,1,256.6,178,1.6666666666666667,United Kingdom,256.6,178.0,0.0,0.0
14275,234,446,6,1189.3799999999999,538,1.945217391304348,United Kingdom,198.23,89.66666666666667,0.0,0.0
14276,19,499,6,1703.34,1174,2.0959,United Kingdom,283.89,195.66666666666666,399.34,399.34
14277,51,565,7,14647.04,88689,3.9350862068965515,France,2092.434285714286,12669.857142857143,0.0,2578.77
14278,248,248,1,205.83,131,2.613076923076923,United Kingdom,205.83,131.0,0.0,0.0
14279,359,520,2,191.86,46,4.53,United Kingdom,95.93,23.0,0.0,0.0
14280,35,35,1,134.04,52,4.73375,United Kingdom,134.04,52.0,0.0,0.0
14281,247,247,1,245.15,45,6.714285714285714,United Kingdom,245.15,45.0,0.0,0.0
14282,1,501,17,6371.8,4404,1.6122099447513811,United Kingdom,374.81176470588235,259.05882352941177,545.26,1477.8600000000001
14283,302,408,4,628.4399999999999,550,1.930487804878049,United Kingdom,157.10999999999999,137.5,0.0,0.0
14284,492,492,1,704.4,349,3.4937142857142858,United Kingdom,704.4,349.0,252.1,595.25
14285,15,570,5,1380.31,415,4.327999999999999,United Kingdom,276.062,83.0,1247.53,1904.1100000000001
14286,81,574,5,5901.09,6455,1.3737222222222223,United Kingdom,1180.218,1291.0,0.0,2578.67
14287,37,37,2,83.28,216,0.7175,United Kingdom,41.64,108.0,0.0,93.35
14288,52,52,1,426.6,188,3.00625,United Kingdom,426.6,188.0,0.0,0.0
14289,15,128,4,723.52,252,5.071578947368421,United Kingdom,180.88,63.0,109.26,187.74
14290,200,570,4,2979.4700000000003,905,4.325342465753424,United Kingdom,744.8675000000001,226.25,293.54,1537.0900000000001
14291,11,569,18,6051.07,4653,2.4422546419098143,United Kingdom,336.17055555555555,258.5,325.32,1853.03
14292,43,469,9,5479.53,2229,2.994222222222222,United Kingdom,608.8366666666666,247.66666666666666,2018.74,3746.7200000000003
14293,144,568,7,2729.39,1283,3.257473684210526,United Kingdom,389.91285714285715,183.28571428571428,231.39,538.5400000000001
14294,246,246,1,375.34,190,3.3465217391304347,United Kingdom,375.34,190.0,0.0,0.0
14295,277,570,4,2196.71,945,3.4985074626865673,United Kingdom,549.1775,236.25,0.0,166.20000000000002
14296,260,413,2,456.40000000000003,314,3.4496296296296296,United Kingdom,228.20000000000002,157.0,0.0,0.0
14297,113,113,1,232.6,78,3.8545454545454545,United Kingdom,232.6,78.0,0.0,1072.73
14298,4,567,69,70827.86,79709,1.5687610208816705,United Kingdom,1026.490724637681,1155.2028985507247,13076.79,20366.63
14299,157,576,22,12099.81,6421,3.029592760180995,United Kingdom,549.9913636363636,291.8636363636364,1277.55,2399.68
14301,255,505,3,1352.04,1080,2.9925,United Kingdom,450.68,360.0,640.14,640.14
14302,269,576,3,742.9000000000001,298,2.9071428571428575,United Kingdom,247.63333333333335,99.33333333333333,0.0,0.0
14303,246,273,2,277.94,218,1.4704545454545455,United Kingdom,138.97,109.0,0.0,0.0
14304,61,409,3,1725.01,775,3.7186363636363637,United Kingdom,575.0033333333333,258.3333333333333,0.0,0.0
14306,217,516,4,1058.0800000000002,990,1.169230769230769,United Kingdom,264.52000000000004,247.5,1702.94,2093.32
14307,58,571,7,3770.29,2495,2.6860759493670887,United Kingdom,538.6128571428571,356.42857142857144,1300.74,1300.74
14308,388,388,2,1147.02,2,573.51,United Kingdom,573.51,1.0,0.0,0.0
14309,7,389,8,2738.3,1914,2.640857142857143,United Kingdom,342.2875,239.25,323.68,1042.51
14310,271,271,1,492.1,230,2.3181818181818183,United Kingdom,492.1,230.0,0.0,0.0
14311,81,406,2,516.45,235,4.266129032258065,United Kingdom,258.225,117.5,0.0,0.0
14312,25,343,9,2333.29,1277,4.312042253521127,United Kingdom,259.25444444444446,141.88888888888889,192.6,757.0
14314,269,269,1,109.80000000000001,36,2.6,United Kingdom,109.80000000000001,36.0,120.0,120.0
14315,30,473,4,1572.8899999999999,707,3.2081159420289853,United Kingdom,393.22249999999997,176.75,693.95,1624.93
14316,261,469,5,1370.34,4494,0.8483870967741935,United Kingdom,274.068,898.8,0.0,0.0
14318,299,299,1,158.02,152,1.6377777777777778,United Kingdom,158.02,152.0,0.0,0.0
14319,263,263,1,494.85,329,1.9026923076923077,United Kingdom,494.85,329.0,0.0,0.0
14320,45,526,5,1346.75,713,3.6590123456790122,United Kingdom,269.35,142.6,0.0,0.0
14321,15,312,4,1314.24,2023,1.962280701754386,United Kingdom,328.56,505.75,603.66,903.82
14322,268,498,4,474.1,158,4.073076923076924,United Kingdom,118.525,39.5,0.0,0.0
14323,77,77,1,299.82,222,2.171578947368421,United Kingdom,299.82,222.0,305.24,305.24
14324,248,532,2,701.61,402,3.0782926829268296,United Kingdom,350.805,201.0,0.0,0.0
14325,408,408,1,245.48000000000002,320,1.1527777777777777,United Kingdom,245.48000000000002,320.0,0.0,0.0
14326,81,371,3,940.98,572,3.2049122807017545,United Kingdom,313.66,190.66666666666666,0.0,0.0
14327,2,539,6,1894.93,1296,2.2089622641509434,United Kingdom,315.82166666666666,216.0,0.0,0.0
14328,277,277,1,445.05,1,445.05,United Kingdom,445.05,1.0,0.0,0.0
14329,3,562,11,7998.06,4749,3.3337849462365594,United Kingdom,727.0963636363637,431.72727272727275,399.35,1929.16
14330,462,462,1,200.63,103,2.6146153846153846,United Kingdom,200.63,103.0,0.0,0.0
14332,220,255,2,1077.2,412,2.9905405405405405,United Kingdom,538.6,206.0,119.04,866.31
14334,42,407,9,3444.5,2402,2.9572636815920395,United Kingdom,382.72222222222223,266.8888888888889,650.48,873.98
14336,37,115,3,1114.39,989,1.8349152542372882,United Kingdom,371.46333333333337,329.6666666666667,0.0,500.52000000000004
14338,35,375,2,919.85,621,2.857959183673469,United Kingdom,459.925,310.5,8.25,8.25
14339,81,267,2,620.27,456,1.9978260869565219,United Kingdom,310.135,228.0,0.0,0.0
14340,57,57,1,134.7,58,2.9333333333333336,United Kingdom,134.7,58.0,0.0,0.0
14341,54,577,14,2988.19,1834,2.5806043956043956,United Kingdom,213.44214285714287,131.0,436.37,1479.13
14342,49,311,3,559.48,276,3.6126315789473686,United Kingdom,186.49333333333334,92.0,110.14,358.96
14343,260,529,4,1088.91,631,2.4104201680672266,United Kingdom,272.2275,157.75,0.0,0.0
14344,45,465,18,3089.65,1525,3.5706451612903227,United Kingdom,171.64722222222224,84.72222222222223,244.05,244.05
14346,136,336,4,1556.61,1377,2.991359223300971,United Kingdom,389.1525,344.25,759.14,759.14
14347,575,575,1,82.6,48,2.733333333333333,United Kingdom,82.6,48.0,0.0,0.0
14348,99,99,1,409.57,183,2.962222222222222,United Kingdom,409.57,183.0,0.0,0.0
14350,113,269,3,972.03,543,4.105084745762712,United Kingdom,324.01,181.0,0.0,0.0
14351,3,3,1,51.0,12,4.25,United Kingdom,51.0,12.0,0.0,0.0
14352,73,112,2,845.32,410,4.137105263157895,United Kingdom,422.66,205.0,233.64000000000001,233.64000000000001
14353,54,270,3,376.5,344,1.666,United Kingdom,125.5,114.66666666666667,0.0,0.0
14355,204,466,3,1014.45,709,2.2785915492957747,United Kingdom,338.15000000000003,236.33333333333334,0.0,0.0
14358,228,267,2,400.06,338,1.5916,United Kingdom,200.03,169.0,0.0,0.0
14361,417,417,1,214.70999999999998,251,2.71,United Kingdom,214.70999999999998,251.0,0.0,0.0
14363,241,290,2,227.47000000000003,105,3.4275,United Kingdom,113.73500000000001,52.5,0.0,0.0
14364,3,50,6,2808.0,1464,3.2148000000000003,United Kingdom,468.0,244.0,909.35,909.35
14365,233,520,2,634.68,557,1.9623529411764706,United Kingdom,317.34,278.5,0.0,0.0
14366,364,364,1,136.0,16,8.5,United Kingdom,136.0,16.0,0.0,0.0
14367,23,115,8,4145.52,1884,3.4810256410256413,United Kingdom,518.19,235.5,2804.42,5116.0
14368,158,158,1,155.0,36,6.125,United Kingdom,155.0,36.0,0.0,0.0
14369,481,500,2,469.13,255,2.9269230769230767,United Kingdom,234.565,127.5,0.0,0.0
14370,289,515,6,1175.78,266,6.598636363636363,United Kingdom,195.96333333333334,44.333333333333336,0.0,0.0
14371,134,134,1,100.5,34,3.775,United Kingdom,100.5,34.0,0.0,0.0
14372,282,438,2,860.08,378,4.201842105263157,United Kingdom,430.04,189.0,0.0,0.0
14373,197,197,1,76.55,17,11.625,United Kingdom,76.55,17.0,0.0,0.0
14374,380,380,1,108.0,20,8.364285714285714,United Kingdom,108.0,20.0,0.0,0.0
14375,24,380,3,1132.99,659,2.7449537037037035,United Kingdom,377.66333333333336,219.66666666666666,0.0,0.0
14376,522,522,1,215.46,50,3.9299999999999997,United Kingdom,215.46,50.0,0.0,0.0
14377,30,101,2,617.05,219,9.15,United Kingdom,308.525,109.5,0.0,0.0
14378,460,460,1,131.25,57,3.6944444444444446,United Kingdom,131.25,57.0,0.0,0.0
14379,134,319,3,1031.79,549,3.6008,United Kingdom,343.93,183.0,0.0,237.12
14380,521,521,1,48.96,1,48.96,United Kingdom,48.96,1.0,0.0,0.0
14381,290,290,1,428.65999999999997,307,1.655344827586207,United Kingdom,428.65999999999997,307.0,0.0,202.68
14382,229,229,1,620.73,464,1.9604093567251464,United Kingdom,620.73,464.0,0.0,626.0699999999999
14383,2,2,1,242.09,201,4.16,United Kingdom,242.09,201.0,0.0,1005.6
14384,339,339,1,58.5,30,1.95,United Kingdom,58.5,30.0,0.0,0.0
14386,135,135,1,142.4,54,3.885714285714286,United Kingdom,142.4,54.0,0.0,0.0
14388,42,527,11,4661.35,3164,2.755925925925926,United Kingdom,423.75909090909096,287.6363636363636,1104.58,2039.65
14389,29,429,4,1165.69,848,2.03672131147541,United Kingdom,291.4225,212.0,0.0,732.32
14390,50,264,7,2783.09,1204,3.5262135922330096,United Kingdom,397.5842857142857,172.0,556.58,3616.7400000000002
14391,415,415,1,135.6,168,0.8071428571428572,United Kingdom,135.6,168.0,0.0,0.0
14392,271,271,1,266.4,114,2.7142857142857144,United Kingdom,266.4,114.0,0.0,0.0
14393,57,57,1,67.95,13,5.390000000000001,United Kingdom,67.95,13.0,0.0,0.0
14394,403,403,1,93.8,58,2.6,United Kingdom,93.8,58.0,0.0,0.0
14395,16,439,17,6666.52,3351,2.9094946401225115,United Kingdom,392.1482352941177,197.11764705882354,671.96,1541.49
14396,210,576,6,1744.29,836,2.8317063492063492,United Kingdom,290.715,139.33333333333334,0.0,377.64
14397,10,52,4,379.04,312,2.4533333333333336,United Kingdom,94.76,78.0,710.2,2233.92
14398,240,366,2,707.79,267,3.919433962264151,United Kingdom,353.895,133.5,0.0,0.0
14399,233,513,8,2113.16,968,2.64160621761658,United Kingdom,264.145,121.0,0.0,0.0
14400,247,470,2,1157.77,1252,1.6052083333333333,United Kingdom,578.885,626.0,574.7,574.7
14401,1,564,14,4343.84,3400,2.145034482758621,United Kingdom,310.2742857142857,242.85714285714286,1785.46,2452.06
14402,491,491,1,285.6,240,1.15,United Kingdom,285.6,240.0,0.0,0.0
14403,56,478,4,1380.71,621,5.406363636363636,United Kingdom,345.1775,155.25,499.79999999999995,499.79999999999995
14404,8,558,11,2463.07,1434,3.206098901098901,United Kingdom,223.91545454545457,130.36363636363637,309.24,436.03999999999996
14405,225,225,1,195.0,100,1.95,United Kingdom,195.0,100.0,0.0,0.0
14407,44,115,2,1002.6800000000001,416,4.389142857142858,United Kingdom,501.34000000000003,208.0,1155.05,1155.05
14408,10,571,8,2718.56,1549,1.7631944444444445,United Kingdom,339.82,193.625,1082.99,1391.21
14409,157,406,6,2362.7400000000002,1592,2.008769230769231,United Kingdom,393.79,265.3333333333333,1393.3500000000001,1393.3500000000001
14410,45,276,8,2324.87,1156,2.625292207792208,United Kingdom,290.60875,144.5,326.27,326.27
14411,149,149,1,1063.0,196,8.175,United Kingdom,1063.0,196.0,0.0,0.0
14412,263,263,1,656.16,642,1.188780487804878,United Kingdom,656.16,642.0,462.45,770.03
14413,201,528,4,770.37,280,5.965151515151516,United Kingdom,192.5925,70.0,0.0,0.0
14414,197,213,2,1119.55,511,5.062758620689655,United Kingdom,559.775,255.5,1279.78,1279.78
14415,21,562,16,8950.64,4562,3.24542194092827,United Kingdom,559.415,285.125,1042.36,3140.96
14417,226,226,1,604.2,567,2.403941605839416,United Kingdom,604.2,567.0,0.0,0.0
14419,91,221,3,510.41,231,2.560493827160494,United Kingdom,170.13666666666668,77.0,233.65,750.5
